Unique ID,Entered via,Department,Topic,Entered date
2013,Email,City Council,Council Email,07/29/13
2014,Email,City Council,Council Email,09/12/13
2015,Email,City Council,Council Email,10/31/13
2016,Email,City Council,Council Email,12/13/13
2017,Email,City Council,Council Email,12/04/13
2018,Email,City Council,Council Email,07/29/13
2019,Email,City Council,Council Email,10/01/13
2020,Email,City Council,Council Email,11/07/13
2021,Email,City Council,Council Email,09/02/13
2022,Email,City Council,Council Email,08/04/13
2023,Email,City Council,Council Email,08/13/13
2024,Email,City Council,Council Email,09/13/13
2025,Email,City Council,Council Email,11/01/13
2026,Email,City Council,Council Email,10/24/13
2027,Email,City Council,Council Email,12/16/13
2028,Email,City Council,Council Email,10/29/13
2029,Email,City Council,Council Email,09/06/13
2030,Email,City Council,Council Email,10/25/13
2031,Email,City Council,Council Email,12/05/13
2032,Email,City Council,Council Email,12/18/13
2033,Email,City Council,Council Email,09/15/13
2034,Email,City Council,Council Email,12/07/13
2035,Email,City Council,Council Email,08/06/13
2036,Email,City Council,Council Email,09/15/13
2037,Email,City Council,Council Email,10/02/13
2038,Email,City Council,Council Email,10/04/13
2039,Email,City Council,Council Email,11/04/13
2040,Email,City Council,Council Email,11/04/13
2041,Email,City Council,Council Email,10/11/13
2042,Email,City Council,Council Email,10/03/13
2043,Email,City Council,Council Email,08/19/13
2044,Email,City Council,Council Email,09/16/13
2045,Email,City Council,Council Email,09/10/13
2046,Email,City Council,Council Email,08/20/13
2047,Email,City Council,Council Email,09/23/13
2048,Email,City Council,Council Email,10/14/13
2049,Email,City Council,Council Email,11/11/13
2050,Email,City Council,Council Email,08/06/13
2051,Email,City Council,Council Email,09/19/13
2052,Email,City Council,Council Email,10/15/13
2053,Email,City Council,Council Email,12/18/13
2054,Email,City Council,Council Email,08/20/13
2055,Email,City Council,Council Email,08/06/13
2056,Email,City Council,Council Email,11/17/13
2057,Email,City Council,Council Email,12/04/13
2058,Email,City Council,Council Email,08/15/13
2059,Email,City Council,Council Email,08/11/13
2060,Email,City Council,Council Email,09/04/13
2061,Email,City Council,Council Email,10/01/13
2062,Email,City Council,Council Email,09/13/13
2063,Email,City Council,Council Email,08/06/13
2064,Email,City Council,Council Email,09/04/13
2065,Email,City Council,Council Email,10/15/13
2066,Email,City Council,Council Email,10/20/13
2067,Email,City Council,Council Email,09/13/13
2068,Email,City Council,Council Email,11/08/13
2069,Email,City Council,Council Email,08/06/13
2070,Email,City Council,Council Email,09/20/13
2071,Email,City Council,Council Email,10/16/13
2072,Email,City Council,Council Email,10/21/13
2073,Email,City Council,Council Email,08/12/13
2074,Email,City Council,Council Email,08/06/13
2075,Email,City Council,Council Email,08/29/13
2076,Email,City Council,Council Email,11/11/13
2077,Email,City Council,Council Email,08/06/13
2078,Email,City Council,Council Email,10/12/13
2079,Email,City Council,Council Email,10/13/13
2080,Email,City Council,Council Email,09/23/13
2081,Email,City Council,Council Email,11/11/13
2082,Email,City Council,Council Email,07/30/13
2083,Email,City Council,Council Email,08/30/13
2084,Email,City Council,Council Email,08/07/13
2085,Email,City Council,Council Email,12/11/13
2086,Email,City Council,Council Email,08/05/13
2087,Email,City Council,Council Email,08/30/13
2088,Email,City Council,Council Email,08/26/13
2089,Email,City Council,Council Email,08/08/13
2090,Email,City Council,Council Email,10/14/13
2091,Email,City Council,Council Email,10/18/13
2092,Email,City Council,Council Email,10/14/13
2093,Email,City Council,Council Email,11/12/13
2094,Email,City Council,Council Email,08/15/13
2095,Email,City Council,Council Email,12/02/13
2096,Email,City Council,Council Email,08/24/13
2097,Email,City Council,Council Email,10/14/13
2098,Email,City Council,Council Email,11/06/13
2099,Email,City Council,Council Email,08/05/13
2100,Email,City Council,Council Email,10/14/13
2101,Email,City Council,Council Email,08/06/13
2102,Email,City Council,Council Email,08/11/13
2103,Phone,Public Works,Creek and Ditch Problems,12/04/13
2104,Phone,Public Works,Creek and Ditch Problems,10/04/13
2105,Web,Public Works,Crosswalks and Flashing Crosswalks,08/14/13
2106,Web,Public Works,Crosswalks and Flashing Crosswalks,08/15/13
2107,Web,Public Works,Crosswalks and Flashing Crosswalks,11/06/13
2108,Web,Public Works,Crosswalks and Flashing Crosswalks,08/20/13
2109,Phone,Public Works,Crosswalks and Flashing Crosswalks,08/27/13
2110,Phone,Public Works,Crosswalks and Flashing Crosswalks,08/06/13
2111,Web,Public Works,Crosswalks and Flashing Crosswalks,09/06/13
2112,Web,Public Works,Crosswalks and Flashing Crosswalks,08/01/13
2113,Web,Public Works,Crosswalks and Flashing Crosswalks,10/25/13
2114,Web,Public Works,Crosswalks and Flashing Crosswalks,12/16/13
2115,Web,Public Works,Crosswalks and Flashing Crosswalks,07/31/13
2116,Web,Public Works,Crosswalks and Flashing Crosswalks,07/17/13
2117,Web,Public Works,Crosswalks and Flashing Crosswalks,12/11/13
2118,Web,Public Works,Crosswalks and Flashing Crosswalks,08/21/13
2119,Web,Public Works,Crosswalks and Flashing Crosswalks,07/21/13
2120,Web,City Attorney,Damage Claims,09/26/13
2121,Web,City Attorney,Damage Claims,11/04/13
2122,Web,City Attorney,Damage Claims,09/27/13
2123,Web,City Attorney,Damage Claims,09/27/13
2124,Web,City Attorney,Damage Claims,09/27/13
2125,Web,City Attorney,Damage Claims,10/28/13
2126,iPhone,City Attorney,Damage Claims,10/14/13
2127,Web,City Attorney,Damage Claims,10/08/13
2128,Web,City Attorney,Damage Claims,09/28/13
2129,Web,City Attorney,Damage Claims,09/23/13
2130,Web,City Attorney,Damage Claims,09/27/13
2131,Web,City Attorney,Damage Claims,10/12/13
2132,Web,City Attorney,Damage Claims,10/08/13
2133,Web,City Attorney,Damage Claims,10/08/13
2134,Web,City Attorney,Damage Claims,12/18/13
2135,Web,City Attorney,Damage Claims,09/23/13
2136,Web,City Attorney,Damage Claims,09/25/13
2137,Web,City Attorney,Damage Claims,10/07/13
2138,Web,City Attorney,Damage Claims,10/15/13
2139,Web,City Attorney,Damage Claims,09/23/13
2140,Web,City Attorney,Damage Claims,09/25/13
2141,Web,City Attorney,Damage Claims,09/23/13
2142,Web,City Attorney,Damage Claims,10/07/13
2143,Web,City Attorney,Damage Claims,09/27/13
2144,Web,City Attorney,Damage Claims,09/27/13
2145,Web,City Attorney,Damage Claims,09/25/13
2146,Web,City Attorney,Damage Claims,09/30/13
2147,Web,City Attorney,Damage Claims,10/02/13
2148,Web,City Attorney,Damage Claims,09/23/13
2149,Web,City Attorney,Damage Claims,09/19/13
2150,Web,City Attorney,Damage Claims,10/07/13
2151,Web,City Attorney,Damage Claims,09/27/13
2152,Web,City Attorney,Damage Claims,09/26/13
2153,Web,City Attorney,Damage Claims,09/20/13
2154,Web,City Attorney,Damage Claims,10/08/13
2155,Web,City Attorney,Damage Claims,09/23/13
2156,Web,City Attorney,Damage Claims,09/27/13
2157,Phone,Public Works,"Debris, Trash and Road Kill",12/16/13
2158,Phone,Public Works,"Debris, Trash and Road Kill",08/14/13
2159,Web,Public Works,"Debris, Trash and Road Kill",11/25/13
2160,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2161,Phone,Public Works,"Debris, Trash and Road Kill",10/14/13
2162,Phone,Public Works,"Debris, Trash and Road Kill",12/20/13
2163,Phone,Public Works,"Debris, Trash and Road Kill",11/05/13
2164,Web,Public Works,"Debris, Trash and Road Kill",09/29/13
2165,Phone,Public Works,"Debris, Trash and Road Kill",10/15/13
2166,Phone,Public Works,"Debris, Trash and Road Kill",11/19/13
2167,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2168,Web,Public Works,"Debris, Trash and Road Kill",09/19/13
2169,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2170,Phone,Public Works,"Debris, Trash and Road Kill",10/17/13
2171,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2172,Phone,Public Works,"Debris, Trash and Road Kill",08/01/13
2173,Phone,Public Works,"Debris, Trash and Road Kill",09/23/13
2174,Phone,Public Works,"Debris, Trash and Road Kill",12/16/13
2175,Phone,Public Works,"Debris, Trash and Road Kill",10/29/13
2176,Web,Public Works,"Debris, Trash and Road Kill",08/01/13
2177,Phone,Public Works,"Debris, Trash and Road Kill",09/03/13
2178,Web,Public Works,"Debris, Trash and Road Kill",12/03/13
2179,Phone,Public Works,"Debris, Trash and Road Kill",11/04/13
2180,Phone,Public Works,"Debris, Trash and Road Kill",11/08/13
2181,Web,Public Works,"Debris, Trash and Road Kill",08/30/13
2182,Phone,Public Works,"Debris, Trash and Road Kill",09/26/13
2183,Phone,Public Works,"Debris, Trash and Road Kill",10/28/13
2184,Phone,Public Works,"Debris, Trash and Road Kill",10/31/13
2185,Phone,Public Works,"Debris, Trash and Road Kill",11/27/13
2186,Phone,Public Works,"Debris, Trash and Road Kill",10/15/13
2187,Phone,Public Works,"Debris, Trash and Road Kill",11/18/13
2188,Phone,Public Works,"Debris, Trash and Road Kill",09/20/13
2189,Phone,Public Works,"Debris, Trash and Road Kill",11/12/13
2190,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2191,Phone,Public Works,"Debris, Trash and Road Kill",08/01/13
2192,Phone,Public Works,"Debris, Trash and Road Kill",12/16/13
2193,Phone,Public Works,"Debris, Trash and Road Kill",09/04/13
2194,Other,Public Works,"Debris, Trash and Road Kill",10/29/13
2195,Phone,Public Works,"Debris, Trash and Road Kill",09/06/13
2196,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2197,Phone,Public Works,"Debris, Trash and Road Kill",11/01/13
2198,iPhone,Public Works,"Debris, Trash and Road Kill",12/12/13
2199,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2200,Phone,Public Works,"Debris, Trash and Road Kill",11/12/13
2201,Phone,Public Works,"Debris, Trash and Road Kill",07/15/13
2202,Phone,Public Works,"Debris, Trash and Road Kill",08/02/13
2203,Phone,Public Works,"Debris, Trash and Road Kill",10/18/13
2204,Phone,Public Works,"Debris, Trash and Road Kill",10/14/13
2205,Phone,Public Works,"Debris, Trash and Road Kill",12/16/13
2206,Phone,Public Works,"Debris, Trash and Road Kill",10/23/13
2207,Phone,Public Works,"Debris, Trash and Road Kill",08/19/13
2208,Phone,Public Works,"Debris, Trash and Road Kill",10/10/13
2209,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2210,Phone,Public Works,"Debris, Trash and Road Kill",10/28/13
2211,Phone,Public Works,"Debris, Trash and Road Kill",11/04/13
2212,Phone,Public Works,"Debris, Trash and Road Kill",08/09/13
2213,Phone,Public Works,"Debris, Trash and Road Kill",10/28/13
2214,Phone,Public Works,"Debris, Trash and Road Kill",08/06/13
2215,Phone,Public Works,"Debris, Trash and Road Kill",09/27/13
2216,Phone,Public Works,"Debris, Trash and Road Kill",10/17/13
2217,Phone,Public Works,"Debris, Trash and Road Kill",08/21/13
2218,Web,Public Works,"Debris, Trash and Road Kill",09/24/13
2219,Phone,Public Works,"Debris, Trash and Road Kill",11/12/13
2220,Phone,Public Works,"Debris, Trash and Road Kill",08/08/13
2221,Phone,Public Works,"Debris, Trash and Road Kill",11/08/13
2222,Phone,Public Works,"Debris, Trash and Road Kill",09/26/13
2223,Web,Public Works,"Debris, Trash and Road Kill",09/24/13
2224,Phone,Public Works,"Debris, Trash and Road Kill",12/17/13
2225,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2226,Phone,Public Works,"Debris, Trash and Road Kill",08/07/13
2227,Phone,Public Works,"Debris, Trash and Road Kill",10/31/13
2228,Phone,Public Works,"Debris, Trash and Road Kill",07/30/13
2229,Phone,Public Works,"Debris, Trash and Road Kill",09/09/13
2230,Phone,Public Works,"Debris, Trash and Road Kill",10/31/13
2231,Phone,Public Works,"Debris, Trash and Road Kill",08/16/13
2232,Phone,Public Works,"Debris, Trash and Road Kill",08/20/13
2233,Phone,Public Works,"Debris, Trash and Road Kill",10/02/13
2234,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2235,Phone,Public Works,"Debris, Trash and Road Kill",11/07/13
2236,Phone,Public Works,"Debris, Trash and Road Kill",08/09/13
2237,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2238,Phone,Public Works,"Debris, Trash and Road Kill",09/24/13
2239,Phone,Public Works,"Debris, Trash and Road Kill",10/21/13
2240,Phone,Public Works,"Debris, Trash and Road Kill",10/11/13
2241,Phone,Public Works,"Debris, Trash and Road Kill",08/22/13
2242,Phone,Public Works,"Debris, Trash and Road Kill",11/22/13
2243,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2244,Phone,Public Works,"Debris, Trash and Road Kill",07/26/13
2245,Phone,Public Works,"Debris, Trash and Road Kill",08/08/13
2246,Phone,Public Works,"Debris, Trash and Road Kill",12/19/13
2247,Phone,Public Works,"Debris, Trash and Road Kill",11/08/13
2248,Phone,Public Works,"Debris, Trash and Road Kill",12/03/13
2249,Phone,Public Works,"Debris, Trash and Road Kill",10/29/13
2250,Web,Public Works,"Debris, Trash and Road Kill",09/29/13
2251,Phone,Public Works,"Debris, Trash and Road Kill",10/30/13
2252,Phone,Public Works,"Debris, Trash and Road Kill",08/21/13
2253,Phone,Public Works,"Debris, Trash and Road Kill",12/18/13
2254,Phone,Public Works,"Debris, Trash and Road Kill",09/19/13
2255,Phone,Public Works,"Debris, Trash and Road Kill",11/04/13
2256,Phone,Public Works,"Debris, Trash and Road Kill",07/25/13
2257,Phone,Public Works,"Debris, Trash and Road Kill",11/08/13
2258,Phone,Public Works,"Debris, Trash and Road Kill",08/01/13
2259,Phone,Public Works,"Debris, Trash and Road Kill",08/12/13
2260,Phone,Public Works,"Debris, Trash and Road Kill",09/27/13
2261,Phone,Public Works,"Debris, Trash and Road Kill",09/24/13
2262,Phone,Public Works,"Debris, Trash and Road Kill",10/21/13
2263,Phone,Public Works,"Debris, Trash and Road Kill",07/23/13
2264,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2265,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2266,Phone,Public Works,"Debris, Trash and Road Kill",07/31/13
2267,Phone,Public Works,"Debris, Trash and Road Kill",11/13/13
2268,Phone,Public Works,"Debris, Trash and Road Kill",11/12/13
2269,Phone,Public Works,"Debris, Trash and Road Kill",08/01/13
2270,Phone,Public Works,"Debris, Trash and Road Kill",09/11/13
2271,Phone,Public Works,"Debris, Trash and Road Kill",09/30/13
2272,Phone,Public Works,"Debris, Trash and Road Kill",08/13/13
2273,Phone,Public Works,"Debris, Trash and Road Kill",10/01/13
2274,Web,Public Works,"Debris, Trash and Road Kill",11/03/13
2275,Phone,Public Works,"Debris, Trash and Road Kill",08/22/13
2276,Phone,Public Works,"Debris, Trash and Road Kill",09/24/13
2277,Phone,Public Works,"Debris, Trash and Road Kill",08/19/13
2278,Phone,Public Works,"Debris, Trash and Road Kill",10/09/13
2279,Phone,Public Works,"Debris, Trash and Road Kill",11/12/13
2280,Web,Public Works,"Debris, Trash and Road Kill",09/03/13
2281,Phone,Public Works,"Debris, Trash and Road Kill",08/12/13
2282,Phone,Public Works,"Debris, Trash and Road Kill",09/24/13
2283,Phone,Public Works,"Debris, Trash and Road Kill",09/25/13
2284,Phone,Public Works,"Debris, Trash and Road Kill",07/31/13
2285,Phone,Public Works,"Debris, Trash and Road Kill",09/26/13
2286,Phone,Public Works,"Debris, Trash and Road Kill",12/20/13
2287,Phone,Public Works,"Debris, Trash and Road Kill",10/11/13
2288,Phone,Public Works,"Debris, Trash and Road Kill",08/05/13
2289,Web,Public Works,"Debris, Trash and Road Kill",07/29/13
2290,iPhone,Public Works,"Debris, Trash and Road Kill",08/09/13
2291,Phone,Public Works,"Debris, Trash and Road Kill",08/15/13
2292,Phone,Public Works,"Debris, Trash and Road Kill",08/16/13
2293,Phone,Public Works,"Debris, Trash and Road Kill",08/30/13
2294,Phone,Public Works,"Debris, Trash and Road Kill",09/03/13
2295,Phone,Public Works,"Debris, Trash and Road Kill",08/19/13
2296,Phone,Public Works,"Debris, Trash and Road Kill",10/09/13
2297,Phone,Public Works,"Debris, Trash and Road Kill",11/12/13
2298,Phone,Public Works,"Debris, Trash and Road Kill",12/19/13
2299,Phone,Public Works,"Debris, Trash and Road Kill",08/12/13
2300,Phone,Public Works,"Debris, Trash and Road Kill",09/05/13
2301,Phone,Public Works,"Debris, Trash and Road Kill",08/01/13
2302,Phone,Public Works,"Debris, Trash and Road Kill",09/23/13
2303,Web,Parks and Recreation,Dog Parks and Dog Swimming,09/21/13
2304,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,08/21/13
2305,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,08/10/13
2306,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,08/21/13
2307,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,08/06/13
2308,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,09/26/13
2309,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,11/17/13
2310,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,09/15/13
2311,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,11/05/13
2312,iPhone,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,08/09/13
2313,Web,Open Space and Mountain Parks,Dogs on Open Space and Mountain Parks,08/21/13
2314,Phone,Public Works,Drinking Water Quality,07/26/13
2315,Web,Public Works,Drinking Water Quality,08/02/13
2316,Phone,Public Works,Drinking Water Quality,07/23/13
2317,Phone,Public Works,Drinking Water Quality,11/27/13
2318,Phone,Public Works,Drinking Water Quality,10/22/13
2319,Phone,Public Works,Drinking Water Quality,11/07/13
2320,Web,Public Works,Drinking Water Quality,11/18/13
2321,Phone,Public Works,Drinking Water Quality,08/06/13
2322,Phone,Public Works,Drinking Water Quality,08/05/13
2323,Phone,Public Works,Drinking Water Quality,11/12/13
2324,Phone,Public Works,Drinking Water Quality,08/30/13
2325,Email,Public Works,Drinking Water Quality,08/26/13
2326,Phone,Public Works,Drinking Water Quality,11/27/13
2327,Phone,Public Works,Drinking Water Quality,09/10/13
2328,Email,Public Works,Drinking Water Quality,12/16/13
2329,Phone,Public Works,Drinking Water Quality,07/26/13
2330,Phone,Public Works,Drinking Water Quality,12/17/13
2331,Phone,Public Works,Drinking Water Quality,11/12/13
2332,Phone,Public Works,Drinking Water Quality,10/14/13
2333,Phone,Public Works,Drinking Water Quality,07/19/13
2334,Phone,Public Works,Drinking Water Quality,07/26/13
2335,Phone,Public Works,Drinking Water Quality,07/19/13
2336,Phone,Public Works,Drinking Water Quality,11/04/13
2337,Email,Public Works,Drinking Water Quality,11/05/13
2338,Phone,Public Works,Drinking Water Quality,07/19/13
2339,Phone,Public Works,Drinking Water Quality,09/27/13
2340,Phone,Public Works,Drinking Water Quality,09/05/13
2341,Phone,Public Works,Drinking Water Quality,07/23/13
2342,Email,Public Works,Drinking Water Quality,10/30/13
2343,Phone,Public Works,Drinking Water Quality,12/02/13
2344,Phone,Public Works,Drinking Water Quality,09/06/13
2345,Phone,Public Works,Drinking Water Quality,07/19/13
2346,Phone,Public Works,Drinking Water Quality,09/26/13
2347,Email,Public Works,Drinking Water Quality,10/15/13
2348,Phone,Public Works,Drinking Water Quality,07/23/13
2349,Phone,Public Works,Drinking Water Quality,11/13/13
2350,Phone,Public Works,Drinking Water Quality,07/19/13
2351,Phone,Public Works,Drinking Water Quality,07/26/13
2352,Phone,Public Works,Drinking Water Quality,10/22/13
2353,Phone,Public Works,Drinking Water Quality,11/01/13
2354,Phone,Public Works,Drinking Water Quality,11/25/13
2355,Web,Public Works,Drinking Water Quality,11/04/13
2356,Phone,Public Works,Drinking Water Quality,12/20/13
2357,iPhone,Public Works,Drinking Water Quality,09/18/13
2358,Phone,Public Works,Drinking Water Quality,10/28/13
2359,Phone,Public Works,Drinking Water Quality,07/19/13
2360,Phone,Public Works,Drinking Water Quality,07/23/13
2361,Phone,Public Works,Drinking Water Quality,08/30/13
2362,Phone,Public Works,Drinking Water Quality,10/14/13
2363,Web,Public Works,Drinking Water Quality,11/26/13
2364,Phone,Public Works,Drinking Water Quality,09/03/13
2365,Phone,Public Works,Drinking Water Quality,12/10/13
2366,Email,Public Works,Drinking Water Quality,12/02/13
2367,Phone,Public Works,Drinking Water Quality,10/30/13
2368,Phone,Public Works,Drinking Water Quality,11/04/13
2369,Phone,Public Works,Drinking Water Quality,12/19/13
2370,Phone,Public Works,Drinking Water Quality,10/03/13
2371,Phone,Public Works,Drinking Water Quality,12/30/13
2372,Phone,Public Works,Drinking Water Quality,12/27/13
2373,Phone,Public Works,Drinking Water Quality,07/19/13
2374,Phone,Public Works,Drinking Water Quality,07/17/13
2375,Email,Public Works,Drinking Water Quality,11/18/13
2376,Phone,Public Works,Drinking Water Quality,07/23/13
2377,Phone,Public Works,Drinking Water Quality,10/17/13
2378,Phone,Public Works,Drinking Water Quality,07/19/13
2379,Email,Public Works,Drinking Water Quality,12/31/13
2380,Phone,Public Works,Drinking Water Quality,09/12/13
2381,Phone,Public Works,Drinking Water Quality,11/04/13
2382,Phone,Public Works,Drinking Water Quality,10/28/13
2383,Web,Public Works,Drinking Water Quality,07/19/13
2384,Phone,Public Works,Drinking Water Quality,09/04/13
2385,Phone,Public Works,Drinking Water Quality,11/12/13
2386,Phone,Public Works,Drinking Water Quality,12/26/13
2387,Phone,Public Works,Drinking Water Quality,10/11/13
2388,Phone,Public Works,Drinking Water Quality,09/05/13
2389,Phone,Public Works,Drinking Water Quality,07/23/13
2390,Phone,Public Works,Drinking Water Quality,10/28/13
2391,Phone,Public Works,Drinking Water Quality,10/14/13
2392,Phone,Public Works,Drinking Water Quality,10/21/13
2393,Phone,Public Works,Drinking Water Quality,09/04/13
2394,Phone,Public Works,Drinking Water Quality,11/07/13
2395,Phone,Public Works,Drinking Water Quality,08/06/13
2396,Phone,Public Works,Drinking Water Quality,11/08/13
2397,Email,Public Works,Drinking Water Quality,10/17/13
2398,Web,Public Works,Drinking Water Quality,07/19/13
2399,Phone,Energy Strategy,Energy Future,07/29/13
2400,Web,Energy Strategy,Energy Future,08/21/13
2401,Web,Energy Strategy,Energy Future,11/27/13
2402,Web,Energy Strategy,Energy Future,07/17/13
2403,Web,Energy Strategy,Energy Future,09/05/13
2404,Web,Energy Strategy,Energy Future,12/10/13
2405,Phone,Public Works,Fluoride,08/30/13
2406,Web,Public Works,Fluoride,09/10/13
2407,Phone,Public Works,Fluoride,09/06/13
2408,Web,Public Works,Fourmile Canyon Creek Greenways Improvements Project,10/15/13
2409,Phone,Public Works,Frozen Water Pipes,12/09/13
2410,Phone,Public Works,Frozen Water Pipes,12/07/13
2411,Phone,Public Works,Frozen Water Pipes,12/07/13
2412,Phone,Public Works,Frozen Water Pipes,12/08/13
2413,Phone,Public Works,Frozen Water Pipes,12/06/13
2414,Phone,Public Works,Frozen Water Pipes,12/22/13
2415,Phone,Public Works,Frozen Water Pipes,12/06/13
2416,Web,Public Works,Frozen Water Pipes,12/08/13
2417,Phone,Public Works,Frozen Water Pipes,12/06/13
2418,Phone,Public Works,Frozen Water Pipes,12/06/13
2419,Phone,Public Works,Frozen Water Pipes,12/08/13
2420,Phone,Public Works,Frozen Water Pipes,12/07/13
2421,Phone,Public Works,Frozen Water Pipes,12/07/13
2422,iPhone,Public Works,Graffiti,08/09/13
2423,Phone,Public Works,Graffiti,07/30/13
2424,Phone,Public Works,Graffiti,08/09/13
2425,Web,Public Works,Graffiti,11/28/13
2426,Web,Public Works,Graffiti,07/25/13
2427,Phone,Public Works,Graffiti,10/08/13
2428,Phone,Public Works,Graffiti,09/03/13
2429,Web,Public Works,Graffiti,08/01/13
2430,iPhone,Public Works,Graffiti,09/09/13
2431,Web,Public Works,Graffiti,12/01/13
2432,Phone,Public Works,Graffiti,09/24/13
2433,Phone,Public Works,Graffiti,08/09/13
2434,Web,Public Works,Graffiti,12/09/13
2435,Phone,Public Works,Graffiti,07/26/13
2436,Web,Public Works,Graffiti,08/01/13
2437,Phone,Public Works,Graffiti,08/01/13
2438,iPhone,Public Works,Graffiti,08/07/13
2439,iPhone,Public Works,Graffiti,10/09/13
2440,Phone,Public Works,Graffiti,08/20/13
2441,Phone,Public Works,Graffiti,08/30/13
2442,Phone,Public Works,Graffiti,08/26/13
2443,Phone,Public Works,Graffiti,11/12/13
2444,Web,Public Works,Graffiti,11/16/13
2445,Web,Public Works,Graffiti,08/29/13
2446,iPhone,Public Works,Graffiti,08/07/13
2447,iPhone,Public Works,Graffiti,08/19/13
2448,Web,Public Works,Graffiti,11/13/13
2449,Web,Public Works,Graffiti,11/04/13
2450,Web,Public Works,Graffiti,11/16/13
2451,Phone,Public Works,Graffiti,11/07/13
2452,Phone,Public Works,Graffiti,07/18/13
2453,iPhone,Public Works,Graffiti,11/24/13
2454,Phone,Public Works,Graffiti,08/21/13
2455,Web,Public Works,Graffiti,09/02/13
2456,Web,Public Works,Graffiti,12/23/13
2457,Web,Public Works,Graffiti,12/08/13
2458,iPhone,Public Works,Graffiti,07/26/13
2459,Phone,Public Works,Graffiti,12/19/13
2460,Web,Public Works,Graffiti,11/11/13
2461,Phone,Public Works,Graffiti,07/18/13
2462,Web,Public Works,Graffiti,08/24/13
2463,iPhone,Public Works,Graffiti,08/22/13
2464,Phone,Public Works,Graffiti,08/27/13
2465,Phone,Public Works,Graffiti,11/18/13
2466,Web,Public Works,Graffiti,11/28/13
2467,Web,Parks and Recreation,Irrigation in City Parks,07/29/13
2468,Web,Parks and Recreation,Irrigation in City Parks,08/02/13
2469,Phone,Parks and Recreation,Irrigation in City Parks,07/30/13
2470,Web,Parks and Recreation,Irrigation in City Parks,08/26/13
2471,Web,Parks and Recreation,Irrigation in City Parks,08/01/13
2472,Other,Parks and Recreation,Irrigation in City Parks,07/11/13
2473,Web,Open Space and Mountain Parks,Maintenance on Open Space and Mountain Parks,11/03/13
2474,Web,Open Space and Mountain Parks,Maintenance on Open Space and Mountain Parks,09/16/13
2475,Phone,Public Works,Medians,10/18/13
2476,Phone,Public Works,Medians,07/17/13
2477,Phone,Public Works,Medians,09/09/13
2478,Web,Public Works,Medians,09/24/13
2479,Phone,Public Works,Medians,10/15/13
2480,Phone,Public Works,Medians,07/17/13
2481,Web,Public Works,Medians,07/27/13
2482,Phone,Public Works,Medians,08/27/13
2483,Phone,Public Works,Medians,08/02/13
2484,Web,Community Planning and Sustainability,Mosquitoes,08/02/13
2485,Web,Community Planning and Sustainability,Mosquitoes,07/30/13
2486,Web,Community Planning and Sustainability,Mosquitoes,07/31/13
2487,Web,Community Planning and Sustainability,Mosquitoes,07/30/13
2488,Web,Community Planning and Sustainability,Mosquitoes,07/30/13
2489,Web,Community Planning and Sustainability,Mosquitoes,07/30/13
2490,Web,Community Planning and Sustainability,Mosquitoes,07/30/13
2491,Web,Community Planning and Sustainability,Mosquitoes,08/01/13
2492,Web,Community Planning and Sustainability,Mosquitoes,07/30/13
2493,Web,Public Works,Multi-use Path Maintenance,08/02/13
2494,iPhone,Public Works,Multi-use Path Maintenance,08/25/13
2495,Web,Public Works,Multi-use Path Maintenance,11/17/13
2496,Web,Public Works,Multi-use Path Maintenance,12/09/13
2497,Phone,Public Works,Multi-use Path Maintenance,09/26/13
2498,Phone,Public Works,Multi-use Path Maintenance,11/12/13
2499,Web,Public Works,Multi-use Path Maintenance,12/16/13
2500,Phone,Public Works,Multi-use Path Maintenance,08/19/13
2501,Web,Public Works,Multi-use Path Maintenance,11/08/13
2502,Web,Public Works,Multi-use Path Maintenance,12/05/13
2503,Web,Public Works,Multi-use Path Maintenance,10/01/13
2504,Web,Public Works,Multi-use Path Maintenance,09/06/13
2505,Web,Public Works,Multi-use Path Maintenance,09/08/13
2506,Web,Public Works,Multi-use Path Maintenance,08/28/13
