Unique ID,Entered via,Department,Topic,Entered date
3519,Email,City Council,Council Email,03/05/14
3520,Email,City Council,Council Email,08/07/14
3521,Email,City Council,Council Email,01/14/14
3522,Email,City Council,Council Email,09/02/14
3523,Email,City Council,Council Email,08/27/14
3524,Email,City Council,Council Email,03/28/14
3525,Email,City Council,Council Email,03/26/14
3526,Email,City Council,Council Email,04/12/14
3527,Email,City Council,Council Email,09/16/14
3528,Email,City Council,Council Email,11/04/14
3529,Email,City Council,Council Email,10/21/14
3530,Email,City Council,Council Email,11/20/14
3531,Email,City Council,Council Email,05/06/14
3532,Email,City Council,Council Email,01/14/14
3533,Email,City Council,Council Email,09/02/14
3534,Email,City Council,Council Email,10/06/14
3535,Email,City Council,Council Email,03/06/14
3536,Email,City Council,Council Email,03/26/14
3537,Email,City Council,Council Email,06/13/14
3538,Email,City Council,Council Email,09/02/14
3539,Email,City Council,Council Email,09/15/14
3540,Email,City Council,Council Email,09/02/14
3541,Phone,City Council,Council Email,09/24/14
3542,Email,City Council,Council Email,03/06/14
3543,Email,City Council,Council Email,09/01/14
3544,Email,City Council,Council Email,03/26/14
3545,Email,City Council,Council Email,01/29/14
3546,Email,City Council,Council Email,12/09/14
3547,Email,City Council,Council Email,05/04/14
3548,Email,City Council,Council Email,04/01/14
3549,Email,City Council,Council Email,07/26/14
3550,Email,City Council,Council Email,10/07/14
3551,Email,City Council,Council Email,03/30/14
3552,Email,City Council,Council Email,10/27/14
3553,Email,City Council,Council Email,04/21/14
3554,Email,City Council,Council Email,12/20/14
3555,Email,City Council,Council Email,03/05/14
3556,Email,City Council,Council Email,04/17/14
3557,Email,City Council,Council Email,08/03/14
3558,Email,City Council,Council Email,01/07/14
3559,Email,City Council,Council Email,09/02/14
3560,Email,City Council,Council Email,11/08/14
3561,Email,City Council,Council Email,03/06/14
3562,Email,City Council,Council Email,03/06/14
3563,Email,City Council,Council Email,03/30/14
3564,Email,City Council,Council Email,03/26/14
3565,Email,City Council,Council Email,01/08/14
3566,Email,City Council,Council Email,04/21/14
3567,Email,City Council,Council Email,12/10/14
3568,Email,City Council,Council Email,10/14/14
3569,Email,City Council,Council Email,05/19/14
3570,Email,City Council,Council Email,11/20/14
3571,Email,City Council,Council Email,07/03/14
3572,Email,City Council,Council Email,09/26/14
3573,Email,City Council,Council Email,03/07/14
3574,Email,City Council,Council Email,09/16/14
3575,Email,City Council,Council Email,11/17/14
3576,Email,City Council,Council Email,11/17/14
3577,Email,City Council,Council Email,02/21/14
3578,Email,City Council,Council Email,12/10/14
3579,Email,City Council,Council Email,05/20/14
3580,Email,City Council,Council Email,10/12/14
3581,Email,City Council,Council Email,06/10/14
3582,Email,City Council,Council Email,08/05/14
3583,Email,City Council,Council Email,04/01/14
3584,Email,City Council,Council Email,08/11/14
3585,Email,City Council,Council Email,03/05/14
3586,Email,City Council,Council Email,05/06/14
3587,Email,City Council,Council Email,03/14/14
3588,Email,City Council,Council Email,03/30/14
3589,Email,City Council,Council Email,05/11/14
3590,Email,City Council,Council Email,10/20/14
3591,Email,City Council,Council Email,02/13/14
3592,Email,City Council,Council Email,08/25/14
3593,Email,City Council,Council Email,03/31/14
3594,Email,City Council,Council Email,11/18/14
3595,Email,City Council,Council Email,03/27/14
3596,Email,City Council,Council Email,12/28/14
3597,Email,City Council,Council Email,05/21/14
3598,Email,City Council,Council Email,03/12/14
3599,Email,City Council,Council Email,02/08/14
3600,Email,City Council,Council Email,12/27/14
3601,Email,City Council,Council Email,08/04/14
3602,Email,City Council,Council Email,09/15/14
3603,Email,City Council,Council Email,03/31/14
3604,Email,City Council,Council Email,03/27/14
3605,Email,City Council,Council Email,12/29/14
3606,Email,City Council,Council Email,05/26/14
3607,Email,City Council,Council Email,06/11/14
3608,Email,City Council,Council Email,07/29/14
3609,Email,City Council,Council Email,02/20/14
3610,Email,City Council,Council Email,08/31/14
3611,Email,City Council,Council Email,02/13/14
3612,Email,City Council,Council Email,03/31/14
3613,Email,City Council,Council Email,11/20/14
3614,Email,City Council,Council Email,11/06/14
3615,Email,City Council,Council Email,04/22/14
3616,Email,City Council,Council Email,05/21/14
3617,Email,City Council,Council Email,11/19/14
3618,Email,City Council,Council Email,01/21/14
3619,Email,City Council,Council Email,05/06/14
3620,Email,City Council,Council Email,03/28/14
3621,Email,City Council,Council Email,12/18/14
3622,Email,City Council,Council Email,01/10/14
3623,Email,City Council,Council Email,02/20/14
3624,Email,City Council,Council Email,08/31/14
3625,Email,City Council,Council Email,04/30/14
3626,Email,City Council,Council Email,09/01/14
3627,Email,City Council,Council Email,11/20/14
3628,Email,City Council,Council Email,08/22/14
3629,Email,City Council,Council Email,12/30/14
3630,Email,City Council,Council Email,10/27/14
3631,Email,City Council,Council Email,01/09/14
3632,Email,City Council,Council Email,07/04/14
3633,Email,City Council,Council Email,07/29/14
3634,Email,City Council,Council Email,08/06/14
3635,Email,City Council,Council Email,01/11/14
3636,Email,City Council,Council Email,03/31/14
3637,Email,City Council,Council Email,03/28/14
3638,Email,City Council,Council Email,11/07/14
3639,Email,City Council,Council Email,04/16/14
3640,Email,City Council,Council Email,12/23/14
3641,Email,City Council,Council Email,05/06/14
3642,Email,City Council,Council Email,10/28/14
3643,Email,City Council,Council Email,09/11/14
3644,Email,City Council,Council Email,09/01/14
3645,Email,City Council,Council Email,09/03/14
3646,Email,City Council,Council Email,03/28/14
3647,Email,City Council,Council Email,12/15/14
3648,Email,City Council,Council Email,09/02/14
3649,Email,City Council,Council Email,05/06/14
3650,Email,City Council,Council Email,09/14/14
3651,Email,City Council,Council Email,05/22/14
3652,Email,City Council,Council Email,11/08/14
3653,Email,City Council,Council Email,05/01/14
3654,Email,City Council,Council Email,09/01/14
3655,Email,City Council,Council Email,12/12/14
3656,Email,City Council,Council Email,03/28/14
3657,Email,City Council,Council Email,05/06/14
3658,Email,City Council,Council Email,05/07/14
3659,Email,City Council,Council Email,01/21/14
3660,Email,City Council,Council Email,06/02/14
3661,Email,City Council,Council Email,12/02/14
3662,Email,City Council,Council Email,01/14/14
3663,Email,City Council,Council Email,10/02/14
3664,Email,City Council,Council Email,09/02/14
3665,Email,City Council,Council Email,03/28/14
3666,Email,City Council,Council Email,08/04/14
3667,Email,City Council,Council Email,09/01/14
3668,Email,City Council,Council Email,08/07/14
3669,Email,City Council,Council Email,09/20/14
3670,Email,City Council,Council Email,05/23/14
3671,Email,City Council,Council Email,05/07/14
3672,Email,City Council,Council Email,02/18/14
3673,Email,City Council,Council Email,12/10/14
3674,Email,City Council,Council Email,02/11/14
3675,Email,City Council,Council Email,02/02/14
3676,Email,City Council,Council Email,09/30/14
3677,Email,City Council,Council Email,03/03/14
3678,Email,City Council,Council Email,10/23/14
3679,Email,City Council,Council Email,03/18/14
3680,Email,City Council,Council Email,12/05/14
3681,Email,City Council,Council Email,04/24/14
3682,Email,City Council,Council Email,09/16/14
3683,Email,City Council,Council Email,08/24/14
3684,Email,City Council,Council Email,03/26/14
3685,Email,City Council,Council Email,09/15/14
3686,Email,City Council,Council Email,01/07/14
3687,Email,City Council,Council Email,09/28/14
3688,Email,City Council,Council Email,09/15/14
3689,Email,City Council,Council Email,09/10/14
3690,Email,City Council,Council Email,03/18/14
3691,Email,City Council,Council Email,12/09/14
3692,Email,City Council,Council Email,12/05/14
3693,Email,City Council,Council Email,04/01/14
3694,Email,City Council,Council Email,09/16/14
3695,Email,City Council,Council Email,05/29/14
3696,Email,City Council,Council Email,12/16/14
3697,Email,City Council,Council Email,12/08/14
3698,Email,City Council,Council Email,08/22/14
3699,Email,City Council,Council Email,12/15/14
3700,Email,City Council,Council Email,12/12/14
3701,Email,City Council,Council Email,09/15/14
3702,Email,City Council,Council Email,03/06/14
3703,Email,City Council,Council Email,02/24/14
3704,Email,City Council,Council Email,03/22/14
3705,Email,City Council,Council Email,09/16/14
3706,Email,City Council,Council Email,12/06/14
3707,Email,City Council,Council Email,04/01/14
3708,Email,City Council,Council Email,11/17/14
3709,Email,City Council,Council Email,08/21/14
3710,Email,City Council,Council Email,12/22/14
3711,Email,City Council,Council Email,08/23/14
3712,Email,City Council,Council Email,12/04/14
3713,Email,City Council,Council Email,09/16/14
3714,Email,City Council,Council Email,03/23/14
3715,Email,City Council,Council Email,03/19/14
3716,Email,City Council,Council Email,12/06/14
3717,Email,City Council,Council Email,01/11/14
3718,Email,City Council,Council Email,08/25/14
3719,Email,City Council,Council Email,06/24/14
3720,Email,City Council,Council Email,08/23/14
3721,Email,City Council,Council Email,09/16/14
3722,Email,City Council,Council Email,03/24/14
3723,Email,City Council,Council Email,10/20/14
3724,Email,City Council,Council Email,03/19/14
3725,Email,City Council,Council Email,12/07/14
3726,Email,City Council,Council Email,04/01/14
3727,Email,City Council,Council Email,11/12/14
3728,Email,City Council,Council Email,02/07/14
3729,Email,City Council,Council Email,04/29/14
3730,Email,City Council,Council Email,08/18/14
3731,Email,City Council,Council Email,05/30/14
3732,Email,City Council,Council Email,09/03/14
3733,Email,City Council,Council Email,03/31/14
3734,Email,City Council,Council Email,02/21/14
3735,Email,City Council,Council Email,03/07/14
3736,Email,City Council,Council Email,08/18/14
3737,Email,City Council,Council Email,09/15/14
3738,Email,City Council,Council Email,03/05/14
3739,Email,City Council,Council Email,09/11/14
3740,Email,City Council,Council Email,02/26/14
3741,Email,City Council,Council Email,03/24/14
3742,Email,City Council,Council Email,12/02/14
3743,Email,City Council,Council Email,03/19/14
3744,Email,City Council,Council Email,04/01/14
3745,Email,City Council,Council Email,12/02/14
3746,Email,City Council,Council Email,09/02/14
3747,Email,City Council,Council Email,04/10/14
3748,Email,City Council,Council Email,05/30/14
3749,Email,City Council,Council Email,01/31/14
3750,Email,City Council,Council Email,07/27/14
3751,Email,City Council,Council Email,08/18/14
3752,Email,City Council,Council Email,03/05/14
3753,Email,City Council,Council Email,03/31/14
3754,Email,City Council,Council Email,03/20/14
3755,Email,City Council,Council Email,12/07/14
3756,Email,City Council,Council Email,04/01/14
3757,Email,City Council,Council Email,06/11/14
3758,Email,City Council,Council Email,06/03/14
3759,Email,City Council,Council Email,09/28/14
3760,Email,City Council,Council Email,01/24/14
3761,Email,City Council,Council Email,03/05/14
3762,Email,City Council,Council Email,09/12/14
3763,Email,City Council,Council Email,09/05/14
3764,Email,City Council,Council Email,06/11/14
3765,Email,City Council,Council Email,04/03/14
3766,Email,City Council,Council Email,12/08/14
3767,Email,City Council,Council Email,04/01/14
3768,Email,City Council,Council Email,12/03/14
3769,Email,City Council,Council Email,05/05/14
3770,Email,City Council,Council Email,08/27/14
3771,Email,City Council,Council Email,05/12/14
3772,Email,City Council,Council Email,07/27/14
3773,Email,City Council,Council Email,09/05/14
3774,Email,City Council,Council Email,09/13/14
3775,Email,City Council,Council Email,12/19/14
3776,Email,City Council,Council Email,08/19/14
3777,Email,City Council,Council Email,03/05/14
3778,Email,City Council,Council Email,03/24/14
3779,Email,City Council,Council Email,07/09/14
3780,Email,City Council,Council Email,12/08/14
3781,Email,City Council,Council Email,04/02/14
3782,Email,City Council,Council Email,12/04/14
3783,Email,City Council,Council Email,05/06/14
3784,Email,City Council,Council Email,04/30/14
3785,Email,City Council,Council Email,08/27/14
3786,Email,City Council,Council Email,06/01/14
3787,Email,City Council,Council Email,10/17/14
3788,Email,City Council,Council Email,06/20/14
3789,Email,City Council,Council Email,08/19/14
3790,Email,City Council,Council Email,09/16/14
3791,Email,City Council,Council Email,03/05/14
3792,Email,City Council,Council Email,10/22/14
3793,Email,City Council,Council Email,03/20/14
3794,Email,City Council,Council Email,12/08/14
3795,Email,City Council,Council Email,12/07/14
3796,Email,City Council,Council Email,12/04/14
3797,Email,City Council,Council Email,05/06/14
3798,Email,City Council,Council Email,05/12/14
3799,Email,City Council,Council Email,05/03/14
3800,Email,City Council,Council Email,10/16/14
3801,Email,City Council,Council Email,04/04/14
3802,Email,City Council,Council Email,07/26/14
3803,Email,City Council,Council Email,03/26/14
3804,Email,City Council,Council Email,02/08/14
3805,Email,City Council,Council Email,03/05/14
3806,Email,City Council,Council Email,09/14/14
3807,Email,City Council,Council Email,10/13/14
3808,Email,City Council,Council Email,12/08/14
3809,Email,City Council,Council Email,04/03/14
3810,Email,City Council,Council Email,12/17/14
3811,Email,City Council,Council Email,05/27/14
3812,Email,City Council,Council Email,08/10/14
3813,Email,City Council,Council Email,05/22/14
3814,Email,City Council,Council Email,04/07/14
3815,Email,City Council,Council Email,02/08/14
3816,Email,City Council,Council Email,04/02/14
3817,Email,City Council,Council Email,05/07/14
3818,Email,City Council,Council Email,04/09/14
3819,Email,City Council,Council Email,12/08/14
3820,Email,City Council,Council Email,06/03/14
3821,Email,City Council,Council Email,12/04/14
3822,Email,City Council,Council Email,04/30/14
3823,Email,City Council,Council Email,12/20/14
3824,Email,City Council,Council Email,09/01/14
3825,Email,City Council,Council Email,01/09/14
3826,Email,City Council,Council Email,08/09/14
3827,Email,City Council,Council Email,08/19/14
3828,Email,City Council,Council Email,03/05/14
3829,Email,City Council,Council Email,03/26/14
3830,Email,City Council,Council Email,09/03/14
3831,Email,City Council,Council Email,03/20/14
3832,Email,City Council,Council Email,12/08/14
3833,Email,City Council,Council Email,04/29/14
3834,Email,City Council,Council Email,09/16/14
3835,Email,City Council,Council Email,06/05/14
3836,Email,City Council,Council Email,09/02/14
3837,Email,City Council,Council Email,11/24/14
3838,Email,City Council,Council Email,09/18/14
3839,Email,City Council,Council Email,02/10/14
3840,Email,City Council,Council Email,08/20/14
3841,Email,City Council,Council Email,10/21/14
3842,Email,City Council,Council Email,08/14/14
3843,Email,City Council,Council Email,03/05/14
3844,Email,City Council,Council Email,03/02/14
3845,Email,City Council,Council Email,03/26/14
3846,Email,City Council,Council Email,10/26/14
3847,Email,City Council,Council Email,12/09/14
3848,Email,City Council,Council Email,12/05/14
3849,Email,City Council,Council Email,03/31/14
3850,Email,City Council,Council Email,09/16/14
3851,Email,City Council,Council Email,08/14/14
3852,Email,City Council,Council Email,11/22/14
3853,Email,City Council,Council Email,08/15/14
3854,Email,City Council,Council Email,03/05/14
3855,Email,City Council,Council Email,09/15/14
3856,Email,City Council,Council Email,09/18/14
3857,Email,City Council,Council Email,10/15/14
3858,Email,City Council,Council Email,03/18/14
3859,Email,City Council,Council Email,12/09/14
3860,Email,City Council,Council Email,12/05/14
3861,Email,City Council,Council Email,03/31/14
3862,Email,City Council,Council Email,12/16/14
3863,Email,City Council,Council Email,04/10/14
3864,Email,City Council,Council Email,03/26/14
3865,Email,City Council,Council Email,10/16/14
3866,Email,City Council,Council Email,03/27/14
3867,Email,City Council,Council Email,07/08/14
3868,Email,City Council,Council Email,03/29/14
3869,Email,City Council,Council Email,08/07/14
3870,Email,City Council,Council Email,02/24/14
3871,Email,City Council,Council Email,09/02/14
3872,Email,City Council,Council Email,08/27/14
3873,Email,City Council,Council Email,10/04/14
3874,Email,City Council,Council Email,03/28/14
3875,Email,City Council,Council Email,12/29/14
3876,Email,City Council,Council Email,03/26/14
3877,Email,City Council,Council Email,07/31/14
3878,Email,City Council,Council Email,10/06/14
3879,Email,City Council,Council Email,11/04/14
3880,Email,City Council,Council Email,10/31/14
3881,Email,City Council,Council Email,02/05/14
3882,Email,City Council,Council Email,08/07/14
3883,Email,City Council,Council Email,03/27/14
3884,Email,City Council,Council Email,09/02/14
3885,Email,City Council,Council Email,03/06/14
3886,Email,City Council,Council Email,03/29/14
3887,Email,City Council,Council Email,03/26/14
3888,Email,City Council,Council Email,08/08/14
3889,Email,City Council,Council Email,09/13/14
3890,Email,City Council,Council Email,05/08/14
3891,Email,City Council,Council Email,09/01/14
3892,Email,City Council,Council Email,07/09/14
3893,Email,City Council,Council Email,09/02/14
3894,Email,City Council,Council Email,03/13/14
3895,Email,City Council,Council Email,03/06/14
3896,Email,City Council,Council Email,09/15/14
3897,Email,City Council,Council Email,03/26/14
3898,Email,City Council,Council Email,02/14/14
3899,Email,City Council,Council Email,04/21/14
3900,Email,City Council,Council Email,12/18/14
3901,Email,City Council,Council Email,12/09/14
3902,Email,City Council,Council Email,08/16/14
3903,Email,City Council,Council Email,05/09/14
3904,Email,City Council,Council Email,04/01/14
3905,Email,City Council,Council Email,01/16/14
3906,Email,City Council,Council Email,08/08/14
3907,Email,City Council,Council Email,03/30/14
3908,Email,City Council,Council Email,11/02/14
3909,Email,City Council,Council Email,04/21/14
3910,Email,City Council,Council Email,12/09/14
3911,Email,City Council,Council Email,03/18/14
3912,Email,City Council,Council Email,05/09/14
3913,Email,City Council,Council Email,04/27/14
3914,Email,City Council,Council Email,06/03/14
3915,Email,City Council,Council Email,08/03/14
3916,Email,City Council,Council Email,01/07/14
3917,Email,City Council,Council Email,12/16/14
3918,Email,City Council,Council Email,02/11/14
3919,Email,City Council,Council Email,03/14/14
3920,Email,City Council,Council Email,11/16/14
3921,Email,City Council,Council Email,01/08/14
3922,Email,City Council,Council Email,09/02/14
3923,Email,City Council,Council Email,12/10/14
3924,Email,City Council,Council Email,05/20/14
3925,Email,City Council,Council Email,03/05/14
3926,Email,City Council,Council Email,12/01/14
3927,Email,City Council,Council Email,08/11/14
3928,Email,City Council,Council Email,08/29/14
3929,Email,City Council,Council Email,08/01/14
3930,Email,City Council,Council Email,03/14/14
3931,Email,City Council,Council Email,03/31/14
3932,Email,City Council,Council Email,11/29/14
3933,Email,City Council,Council Email,03/30/14
3934,Email,City Council,Council Email,12/16/14
3935,Email,City Council,Council Email,12/09/14
3936,Email,City Council,Council Email,02/25/14
3937,Email,City Council,Council Email,04/21/14
3938,Email,City Council,Council Email,06/02/14
3939,Email,City Council,Council Email,06/13/14
3940,Email,City Council,Council Email,03/28/14
3941,Email,City Council,Council Email,07/11/14
3942,Email,City Council,Council Email,08/19/14
3943,Email,City Council,Council Email,08/11/14
3944,Email,City Council,Council Email,01/20/14
3945,Email,City Council,Council Email,01/08/14
3946,Email,City Council,Council Email,06/05/14
3947,Email,City Council,Council Email,11/18/14
3948,Email,City Council,Council Email,03/27/14
3949,Email,City Council,Council Email,06/16/14
3950,Email,City Council,Council Email,04/22/14
3951,Email,City Council,Council Email,12/10/14
3952,Email,City Council,Council Email,05/20/14
3953,Email,City Council,Council Email,08/07/14
3954,Email,City Council,Council Email,02/24/14
3955,Email,City Council,Council Email,10/30/14
3956,Email,City Council,Council Email,01/20/14
3957,Email,City Council,Council Email,02/19/14
3958,Email,City Council,Council Email,02/12/14
3959,Email,City Council,Council Email,08/25/14
3960,Email,City Council,Council Email,03/26/14
3961,Email,City Council,Council Email,03/19/14
3962,Email,City Council,Council Email,06/20/14
3963,Email,City Council,Council Email,12/28/14
3964,Email,City Council,Council Email,12/11/14
3965,Email,City Council,Council Email,03/05/14
3966,Email,City Council,Council Email,10/22/14
3967,Email,City Council,Council Email,04/16/14
3968,Email,City Council,Council Email,12/29/14
3969,Email,City Council,Council Email,10/15/14
3970,Email,City Council,Council Email,02/19/14
3971,Email,City Council,Council Email,09/30/14
3972,Email,City Council,Council Email,03/31/14
3973,Email,City Council,Council Email,03/30/14
3974,Email,City Council,Council Email,12/29/14
3975,Email,City Council,Council Email,12/12/14
3976,Email,City Council,Council Email,07/30/14
3977,Email,City Council,Council Email,09/01/14
3978,Email,City Council,Council Email,06/12/14
3979,Email,City Council,Council Email,08/19/14
3980,Email,City Council,Council Email,01/10/14
3981,Email,City Council,Council Email,07/29/14
3982,Email,City Council,Council Email,02/20/14
3983,Email,City Council,Council Email,08/31/14
3984,Email,City Council,Council Email,08/25/14
3985,Email,City Council,Council Email,09/30/14
3986,Email,City Council,Council Email,05/06/14
3987,Email,City Council,Council Email,03/31/14
3988,Email,City Council,Council Email,03/27/14
3989,Email,City Council,Council Email,09/02/14
3990,Email,City Council,Council Email,01/21/14
3991,Email,City Council,Council Email,03/28/14
3992,Email,City Council,Council Email,03/02/14
3993,Email,City Council,Council Email,12/05/14
3994,Email,City Council,Council Email,07/30/14
3995,Email,City Council,Council Email,09/01/14
3996,Email,City Council,Council Email,05/05/14
3997,Email,City Council,Council Email,03/09/14
3998,Email,City Council,Council Email,09/04/14
3999,Email,City Council,Council Email,08/26/14
4000,Email,City Council,Council Email,08/25/14
4001,Email,City Council,Council Email,12/05/14
4002,Email,City Council,Council Email,01/28/14
4003,Email,City Council,Council Email,07/24/14
4004,Email,City Council,Council Email,08/04/14
4005,Email,City Council,Council Email,09/01/14
4006,Email,City Council,Council Email,09/18/14
4007,Email,City Council,Council Email,12/31/14
4008,Email,City Council,Council Email,09/24/14
4009,Email,City Council,Council Email,12/10/14
4010,Email,City Council,Council Email,09/16/14
4011,Email,City Council,Council Email,11/29/14
4012,Email,City Council,Council Email,09/01/14
4013,Email,City Council,Council Email,09/10/14
4014,Email,City Council,Council Email,03/10/14
4015,Email,City Council,Council Email,12/05/14
4016,Email,City Council,Council Email,12/15/14
4017,Email,City Council,Council Email,12/16/14
4018,Email,City Council,Council Email,05/14/14
4019,Email,City Council,Council Email,09/02/14
4020,Email,City Council,Council Email,05/06/14
4021,Email,City Council,Council Email,03/06/14
4022,Email,City Council,Council Email,07/07/14
4023,Email,City Council,Council Email,05/28/14
4024,Email,City Council,Council Email,12/06/14
4025,Email,City Council,Council Email,05/14/14
4026,Email,City Council,Council Email,09/01/14
4027,Email,City Council,Council Email,08/27/14
4028,Email,City Council,Council Email,03/18/14
4029,Email,City Council,Council Email,03/11/14
4030,Email,City Council,Council Email,04/10/14
4031,Email,City Council,Council Email,09/13/14
4032,Email,City Council,Council Email,05/17/14
4033,Email,City Council,Council Email,12/06/14
4034,Email,City Council,Council Email,08/07/14
4035,Email,City Council,Council Email,02/18/14
4036,Email,City Council,Council Email,02/22/14
4037,Email,City Council,Council Email,09/02/14
4038,Email,City Council,Council Email,02/17/14
4039,Email,City Council,Council Email,03/28/14
4040,Email,City Council,Council Email,11/11/14
4041,Email,City Council,Council Email,08/19/14
4042,Email,City Council,Council Email,03/31/14
4043,Email,City Council,Council Email,07/22/14
4044,Email,City Council,Council Email,10/14/14
4045,Email,City Council,Council Email,07/16/14
4046,Email,City Council,Council Email,02/11/14
4047,Email,City Council,Council Email,02/02/14
4048,Email,City Council,Council Email,09/15/14
4049,Email,City Council,Council Email,12/09/14
4050,Email,City Council,Council Email,04/01/14
4051,Email,City Council,Council Email,04/01/14
4052,Email,City Council,Council Email,04/25/14
4053,Email,City Council,Council Email,08/24/14
4054,Email,City Council,Council Email,09/02/14
4055,Email,City Council,Council Email,06/23/14
4056,Email,City Council,Council Email,01/13/14
4057,Email,City Council,Council Email,12/31/14
4058,Email,City Council,Council Email,03/03/14
4059,Email,City Council,Council Email,10/29/14
4060,Email,City Council,Council Email,03/18/14
4061,Email,City Council,Council Email,12/09/14
4062,Email,City Council,Council Email,12/05/14
4063,Email,City Council,Council Email,04/01/14
4064,Email,City Council,Council Email,05/02/14
4065,Email,City Council,Council Email,09/01/14
4066,Email,City Council,Council Email,09/16/14
4067,Email,City Council,Council Email,02/20/14
4068,Email,City Council,Council Email,09/15/14
4069,Email,City Council,Council Email,09/16/14
4070,Email,City Council,Council Email,04/03/14
4071,Email,City Council,Council Email,03/22/14
4072,Email,City Council,Council Email,12/23/14
4073,Email,City Council,Council Email,12/06/14
4074,Email,City Council,Council Email,04/01/14
4075,Email,City Council,Council Email,12/10/14
4076,Email,City Council,Council Email,08/21/14
4077,Email,City Council,Council Email,07/01/14
4078,Email,City Council,Council Email,07/29/14
4079,Email,City Council,Council Email,12/16/14
4080,Email,City Council,Council Email,09/16/14
4081,Email,City Council,Council Email,03/19/14
4082,Email,City Council,Council Email,04/01/14
4083,Email,City Council,Council Email,08/11/14
4084,Email,City Council,Council Email,01/12/14
4085,Email,City Council,Council Email,08/25/14
4086,Email,City Council,Council Email,09/15/14
4087,Email,City Council,Council Email,07/25/14
4088,Email,City Council,Council Email,10/21/14
4089,Email,City Council,Council Email,04/03/14
4090,Email,City Council,Council Email,10/20/14
4091,Email,City Council,Council Email,03/19/14
4092,Email,City Council,Council Email,12/07/14
4093,Email,City Council,Council Email,04/01/14
4094,Email,City Council,Council Email,12/02/14
4095,Email,City Council,Council Email,05/05/14
4096,Email,City Council,Council Email,02/12/14
4097,Email,City Council,Council Email,01/21/14
4098,Email,City Council,Council Email,07/08/14
4099,Email,City Council,Council Email,05/23/14
4100,Email,City Council,Council Email,08/25/14
4101,Email,City Council,Council Email,02/05/14
4102,Email,City Council,Council Email,08/18/14
4103,Email,City Council,Council Email,09/24/14
4104,Email,City Council,Council Email,03/05/14
4105,Email,City Council,Council Email,02/26/14
4106,Email,City Council,Council Email,03/24/14
4107,Email,City Council,Council Email,03/19/14
4108,Email,City Council,Council Email,12/07/14
4109,Email,City Council,Council Email,04/01/14
4110,Email,City Council,Council Email,12/03/14
4111,Email,City Council,Council Email,05/05/14
4112,Email,City Council,Council Email,05/02/14
4113,Email,City Council,Council Email,02/17/14
4114,Email,City Council,Council Email,03/31/14
4115,Email,City Council,Council Email,02/25/14
4116,Email,City Council,Council Email,03/19/14
4117,Email,City Council,Council Email,07/30/14
4118,Email,City Council,Council Email,05/06/14
4119,Email,City Council,Council Email,02/26/14
4120,Email,City Council,Council Email,03/20/14
4121,Email,City Council,Council Email,12/07/14
4122,Email,City Council,Council Email,04/01/14
4123,Email,City Council,Council Email,06/13/14
4124,Email,City Council,Council Email,05/27/14
4125,Email,City Council,Council Email,06/03/14
4126,Email,City Council,Council Email,10/13/14
4127,Email,City Council,Council Email,09/02/14
4128,Email,City Council,Council Email,01/24/14
4129,Email,City Council,Council Email,03/05/14
4130,Email,City Council,Council Email,09/12/14
4131,Email,City Council,Council Email,09/10/14
4132,Email,City Council,Council Email,10/31/14
4133,Email,City Council,Council Email,04/17/14
4134,Email,City Council,Council Email,12/08/14
4135,Email,City Council,Council Email,04/01/14
4136,Email,City Council,Council Email,12/03/14
4137,Email,City Council,Council Email,10/24/14
4138,Email,City Council,Council Email,05/30/14
4139,Email,City Council,Council Email,07/30/14
4140,Email,City Council,Council Email,09/05/14
4141,Email,City Council,Council Email,09/14/14
4142,Email,City Council,Council Email,06/26/14
4143,Email,City Council,Council Email,08/19/14
4144,Email,City Council,Council Email,03/05/14
4145,Email,City Council,Council Email,09/04/14
4146,Email,City Council,Council Email,03/24/14
4147,Email,City Council,Council Email,10/22/14
4148,Email,City Council,Council Email,08/20/14
4149,Email,City Council,Council Email,12/08/14
4150,Email,City Council,Council Email,05/06/14
4151,Email,City Council,Council Email,09/23/14
4152,Email,City Council,Council Email,08/29/14
4153,Email,City Council,Council Email,09/03/14
4154,Email,City Council,Council Email,10/23/14
4155,Email,City Council,Council Email,07/19/14
4156,Email,City Council,Council Email,02/08/14
4157,Email,City Council,Council Email,08/19/14
4158,Email,City Council,Council Email,03/05/14
4159,Email,City Council,Council Email,09/04/14
4160,Email,City Council,Council Email,12/08/14
4161,Email,City Council,Council Email,12/04/14
4162,Email,City Council,Council Email,05/06/14
4163,Email,City Council,Council Email,07/07/14
4164,Email,City Council,Council Email,05/03/14
4165,Email,City Council,Council Email,10/28/14
4166,Email,City Council,Council Email,04/13/14
4167,Email,City Council,Council Email,05/27/14
4168,Email,City Council,Council Email,01/03/14
4169,Email,City Council,Council Email,07/26/14
4170,Email,City Council,Council Email,04/08/14
4171,Email,City Council,Council Email,07/15/14
4172,Email,City Council,Council Email,02/08/14
4173,Email,City Council,Council Email,03/05/14
4174,Email,City Council,Council Email,10/23/14
4175,Email,City Council,Council Email,10/16/14
4176,Email,City Council,Council Email,12/08/14
4177,Email,City Council,Council Email,07/08/14
4178,Email,City Council,Council Email,05/07/14
4179,Email,City Council,Council Email,07/20/14
4180,Email,City Council,Council Email,08/19/14
4181,Email,City Council,Council Email,03/05/14
4182,Email,City Council,Council Email,09/05/14
4183,Email,City Council,Council Email,10/09/14
